window,band,sign,delay_ms,xcorr,coh,phase_std,resid_std,is_physical
OFF_m500,40-80,POS,42.0,-0.020276,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,43.0,-0.038116,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,44.0,-0.0525725,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,45.0,-0.0638717,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,46.0,-0.0721103,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,47.0,-0.0779075,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,48.0,-0.0785605,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,49.0,-0.0752805,0.997841,0.00302,0.015759,False
OFF_m500,40-80,POS,50.0,-0.0678497,0.997841,0.00302,0.015759,False
OFF_m500,40-80,NEG,-10.0,-0.4873071,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-9.756,-0.498179,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-9.512,-0.506344,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-9.268,-0.5115465,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-9.024,-0.5135442,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-8.78,-0.5121115,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-8.536,-0.5070435,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-8.292,-0.4981592,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-8.048,-0.4853051,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-7.804,-0.4683582,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-7.56,-0.4472293,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-7.316,-0.4218653,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-7.072,-0.3922523,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-6.828,-0.3584168,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-6.584,-0.3204284,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-6.34,-0.2784003,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-6.096,-0.2324902,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-5.852,-0.1829011,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-5.608,-0.1298806,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-5.364,-0.0737203,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-5.12,-0.014755,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-4.876,0.0466398,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-4.632,0.1100496,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-4.388,0.1750241,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-4.144,0.2410801,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-3.9,0.307706,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-3.656,0.3743653,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-3.412,0.4405016,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-3.168,0.5055439,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-2.924,0.5689114,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-2.68,0.6300198,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-2.436,0.6882863,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-2.192,0.7431365,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-1.948,0.7940096,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-1.704,0.8403653,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-1.46,0.8816891,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-1.216,0.9174985,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-0.972,0.9473488,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-0.728,0.9708384,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-0.484,0.9876137,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,-0.24,0.9973741,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,0.004,0.9998758,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,0.248,0.9950452,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,0.492,0.9830391,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,0.736,0.9641141,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,0.98,0.9385828,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,1.224,0.9068094,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,1.468,0.8692048,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,1.712,0.8262218,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,1.956,0.7783495,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,2.2,0.7261076,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,2.444,0.6700403,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,2.688,0.610711,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,2.932,0.5486954,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,3.176,0.4845761,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,3.42,0.4189363,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,3.664,0.3523543,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,3.908,0.2853978,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,4.152,0.2186186,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,4.396,0.1525477,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,4.64,0.0876908,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,4.884,0.0245239,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,5.128,-0.0365102,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,5.372,-0.095005,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,5.616,-0.1505935,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,5.86,-0.2029499,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,6.104,-0.2517915,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,6.348,-0.29688,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,6.592,-0.3380217,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,6.836,-0.3750679,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,7.08,-0.4079145,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,7.324,-0.436501,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,7.568,-0.4608092,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,7.812,-0.4808613,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,8.056,-0.4967183,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,8.3,-0.5084767,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,8.544,-0.5162664,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,8.788,-0.5202473,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,9.032,-0.5206064,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,9.276,-0.5175538,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,9.52,-0.5113197,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,9.764,-0.5021507,0.997841,0.00302,0.015759,True
OFF_m500,40-80,NEG,10.008,-0.4903059,0.997841,0.00302,0.015759,True
OFF_m500,80-120,POS,-50.0,-0.0430476,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-49.0,-0.0453291,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-48.0,-0.0371132,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-47.0,-0.0223901,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-46.0,-0.0014216,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-45.0,0.0141806,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-44.0,0.0280631,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-43.0,0.0402075,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-42.0,0.049217,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-41.0,0.0513838,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-40.0,0.041718,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-39.0,0.0168568,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-38.0,-0.0214915,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-37.0,-0.0646264,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-36.0,-0.103177,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-35.0,-0.1037915,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-34.0,-0.0694807,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-33.0,-0.0057936,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-32.0,0.0690545,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-31.0,0.1296569,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-30.0,0.1529218,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-29.0,0.1277634,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-28.0,0.0605566,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-27.0,-0.0265119,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-26.0,-0.1186124,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-25.0,-0.1504264,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-24.0,-0.1371187,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-23.0,-0.0894849,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-22.0,-0.0286744,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-21.0,0.02486,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-20.0,0.0609214,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-19.0,0.0824001,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-18.0,0.0996927,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-17.0,0.119846,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-16.0,0.1370871,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-15.0,0.1235114,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-14.0,0.0560294,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-13.0,-0.0694907,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-12.0,-0.2278741,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-11.0,-0.3627767,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,-10.0,-0.4046205,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-9.0,-0.3018733,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-8.0,-0.0525627,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-7.0,0.2802534,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-6.0,0.5806668,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-5.0,0.7175986,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-4.0,0.5420059,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-3.0,0.1339067,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-2.0,-0.3818637,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,-1.0,-0.8191308,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,0.0,-0.99986,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,1.0,-0.8346706,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,2.0,-0.4052264,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,3.0,0.1122509,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,4.0,0.5294877,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,5.0,0.7170124,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,6.0,0.5915282,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,7.0,0.2939694,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,8.0,-0.0415893,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,9.0,-0.2968681,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,10.0,-0.4056582,0.983917,0.00342,0.016732,True
OFF_m500,80-120,POS,11.0,-0.367495,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,12.0,-0.2330919,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,13.0,-0.0728395,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,14.0,0.055211,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,15.0,0.1243004,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,16.0,0.1376434,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,17.0,0.1190363,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,18.0,0.0976959,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,19.0,0.0803719,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,20.0,0.0602687,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,21.0,0.0264048,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,22.0,-0.0251922,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,23.0,-0.0853288,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,24.0,-0.1339669,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,25.0,-0.149588,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,26.0,-0.1204354,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,27.0,-0.0305161,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,28.0,0.0565167,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,29.0,0.1251457,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,30.0,0.1525019,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,31.0,0.1312916,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,32.0,0.0718564,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,33.0,-0.0029964,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,34.0,-0.0676353,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,35.0,-0.1032887,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,36.0,-0.1038131,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,37.0,-0.0658651,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,38.0,-0.0225602,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,39.0,0.0162437,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,40.0,0.0415131,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,41.0,0.0513382,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,42.0,0.0490902,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,43.0,0.0399333,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,44.0,0.027785,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,45.0,0.0141523,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,46.0,-0.0010054,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,47.0,-0.0214535,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,48.0,-0.0360637,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,49.0,-0.0445597,0.983917,0.00342,0.016732,False
OFF_m500,80-120,POS,50.0,-0.0428805,0.983917,0.00342,0.016732,False
OFF_m500,80-120,NEG,-10.0,0.4046205,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-9.756,0.3936142,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-9.512,0.3729029,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-9.268,0.3423011,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-9.024,0.3018733,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-8.78,0.2519488,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-8.536,0.193129,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-8.292,0.1262876,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-8.048,0.0525627,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-7.804,-0.0266585,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-7.56,-0.1097644,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-7.316,-0.1949495,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-7.072,-0.2802534,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-6.828,-0.3636051,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-6.584,-0.442874,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-6.34,-0.5159232,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-6.096,-0.5806668,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-5.852,-0.6351281,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-5.608,-0.6774974,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-5.364,-0.7061872,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-5.12,-0.7198849,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-4.876,-0.7175986,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-4.632,-0.6986976,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-4.388,-0.6629434,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-4.144,-0.6105121,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-3.9,-0.5420059,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-3.656,-0.4584539,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-3.412,-0.3613011,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-3.168,-0.252386,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-2.924,-0.1339067,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-2.68,-0.0083765,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-2.436,0.1214308,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-2.192,0.2525436,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-1.948,0.3818637,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-1.704,0.5062412,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-1.46,0.6225548,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-1.216,0.7277922,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-0.972,0.8191308,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-0.728,0.894015,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-0.484,0.9502287,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,-0.24,0.9859605,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,0.004,0.99986,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,0.248,0.9903188,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,0.492,0.9586912,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,0.736,0.9062324,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,0.98,0.8346706,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,1.224,0.7461531,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,1.468,0.6431818,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,1.712,0.5285423,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,1.956,0.4052264,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,2.2,0.2763522,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,2.444,0.1450822,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,2.688,0.0145432,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,2.932,-0.1122509,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,3.176,-0.2324715,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,3.42,-0.3435401,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,3.664,-0.4431848,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,3.908,-0.5294877,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,4.152,-0.6009209,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,4.396,-0.6563711,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,4.64,-0.6951534,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,4.884,-0.7170124,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,5.128,-0.7221128,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,5.372,-0.7110192,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,5.616,-0.684666,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,5.86,-0.6443186,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,6.104,-0.5915282,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,6.348,-0.52808,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,6.592,-0.4559376,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,6.836,-0.3771853,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,7.08,-0.2939694,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,7.324,-0.2084404,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,7.568,-0.1226978,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,7.812,-0.0387385,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,8.056,0.0415893,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,8.3,0.116626,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,8.544,0.1849341,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,8.788,0.2453233,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,9.032,0.2968681,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,9.276,0.3389169,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,9.52,0.3710936,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,9.764,0.3932912,0.983917,0.00342,0.016732,True
OFF_m500,80-120,NEG,10.008,0.4056582,0.983917,0.00342,0.016732,True
OFF_m500,120-160,POS,-50.0,-0.0395977,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-49.0,-0.0368922,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-48.0,-0.015832,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-47.0,0.0092232,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-46.0,0.0282873,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-45.0,0.0303835,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-44.0,0.0237364,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-43.0,0.0097666,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-42.0,-0.0119225,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-41.0,-0.0372962,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-40.0,-0.053054,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-39.0,-0.0420743,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-38.0,0.001365,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-37.0,0.0589696,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-36.0,0.0936401,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-35.0,0.056446,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-34.0,-0.028085,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-33.0,-0.1089781,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-32.0,-0.1278323,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-31.0,-0.0623231,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-30.0,0.0515707,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-29.0,0.1395767,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-28.0,0.1404719,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-27.0,0.0513332,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-26.0,-0.0941116,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-25.0,-0.1459813,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-24.0,-0.1077898,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-23.0,-0.0145021,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-22.0,0.0698413,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-21.0,0.1021726,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-20.0,0.0851461,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-19.0,0.048917,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-18.0,0.0129203,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-17.0,-0.0308527,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-16.0,-0.0942612,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-15.0,-0.1623252,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-14.0,-0.1312651,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-13.0,0.018058,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-12.0,0.228727,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-11.0,0.3541919,0.91746,2.23524,0.009912,False
OFF_m500,120-160,POS,-10.0,0.2549686,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-9.0,-0.0715863,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-8.0,-0.4397476,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-7.0,-0.5736853,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-6.0,-0.3110187,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-5.0,0.3793215,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-4.0,0.7737602,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-3.0,0.6682123,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-2.0,0.063182,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,-1.0,-0.6651835,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,0.0,-0.9999509,0.91746,2.23524,0.009912,True
OFF_m500,120-160,POS,1.0,-0.674113,0.91746,2.23524,0.009912,True
